 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226420.0000,    5051180.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.7525,          0.0481
    1226420.0000,    5051140.0000,          6.0000,         -1.2500,          6.1288,        101.7683,          0.3772,          0.0428
    1226420.0000,    5051100.0000,         34.0000,        -56.0000,         65.5134,        148.7363,          0.2575,          0.0657
    1226420.0000,    5051060.0000,        -67.5000,         41.5000,         79.2370,        301.5838,          0.3269,          0.0336
    1226420.0000,    5051020.0000,        -54.2500,        -64.0000,         83.8991,        220.2865,          0.5948,          0.1506
    1226420.0000,    5050980.0000,        -45.2500,         56.0000,         71.9970,        321.0606,          0.6332,          0.1846
    1226420.0000,    5050940.0000,        -44.2500,        -64.0000,         77.8079,        214.6602,          0.6982,          0.2147
    1226420.0000,    5050900.0000,        -43.0000,        -64.0000,         77.1038,        213.8962,          0.7898,          0.2469
    1226420.0000,    5050860.0000,        -39.0000,        -69.2500,         79.4768,        209.3872,          0.6859,          0.2110
    1226420.0000,    5050820.0000,        -62.7500,        -68.5000,         92.8968,        222.4915,          0.0964,          0.0074
    1226420.0000,    5050780.0000,         68.7500,         65.7500,         95.1295,         46.2778,          0.1654,          0.0009
    1226420.0000,    5050740.0000,         -4.2500,        -66.0000,         66.1367,        183.6844,          0.0000,          0.0000
    1226420.0000,    5050700.0000,         -4.2500,        -66.0000,         66.1367,        183.6844,          0.0000,          0.0000
    1226420.0000,    5050660.0000,         -4.2500,        -66.0000,         66.1367,        183.6844,          0.0000,          0.0000
    1226420.0000,    5050620.0000,         -4.2500,        -66.0000,         66.1367,        183.6844,          0.0000,          0.0000
    1226420.0000,    5050580.0000,         -4.2500,        -34.2500,         34.5127,        187.0735,          0.0000,          0.0000
    1226420.0000,    5050540.0000,         -6.0000,        -59.5000,         59.8018,        185.7583,          0.0022,          0.0000
    1226460.0000,    5055060.0000,         -1.0000,         -0.2500,          1.0308,        255.9638,          0.8889,          0.1258
    1226460.0000,    5055020.0000,         -2.0000,          0.7500,          2.1360,        290.5560,          0.6654,          0.0212
    1226460.0000,    5054980.0000,         -1.2500,          0.7500,          1.4577,        300.9638,          0.7861,          0.3797
    1226460.0000,    5054940.0000,          1.0000,        -29.5000,         29.5169,        178.0585,          0.3209,          0.1479
    1226460.0000,    5054900.0000,         53.5000,        -11.0000,         54.6191,        101.6185,          0.5983,          0.2018
    1226460.0000,    5054860.0000,        -16.0000,        -53.7500,         56.0809,        196.5769,          0.6182,          0.0890
    1226460.0000,    5054820.0000,         28.0000,         59.0000,         65.3070,         25.3879,          0.3036,          0.0381
    1226460.0000,    5054780.0000,          0.7500,         -0.2500,          0.7906,        108.4349,          0.6867,          0.0908
    1226460.0000,    5054740.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.6996,          0.0469
    1226460.0000,    5054700.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.8013,          0.0330
    1226460.0000,    5054660.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.8145,          0.0565
    1226460.0000,    5054620.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.7298,          0.0387
    1226460.0000,    5054580.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.7203,          0.1109
    1226460.0000,    5054540.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.6151,          0.1062
    1226460.0000,    5054500.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.6411,          0.0592
    1226460.0000,    5054460.0000,        -43.5000,         28.0000,         51.7325,        302.7685,          0.4738,          0.0726
    1226460.0000,    5054420.0000,        -36.0000,         19.7500,         41.0617,        298.7497,          0.6216,          0.0897
    1226460.0000,    5054380.0000,         -0.7500,          2.7500,          2.8504,        344.7449,          0.6063,          0.1444
    1226460.0000,    5054340.0000,          1.0000,         -1.0000,          1.4142,        135.0000,          0.4788,          0.0507
    1226460.0000,    5054300.0000,         -0.7500,          1.0000,          1.2500,        323.1301,          0.5750,          0.1121
    1226460.0000,    5054260.0000,         -1.7500,          2.0000,          2.6575,        318.8141,          0.5737,          0.0805
    1226460.0000,    5054220.0000,         -1.5000,          1.5000,          2.1213,        315.0000,          0.5634,          0.0272
    1226460.0000,    5054180.0000,         -0.5000,          0.2500,          0.5590,        296.5651,          0.5222,          0.0266
    1226460.0000,    5054140.0000,         -0.7500,          0.0000,          0.7500,        270.0000,          0.7054,          0.0539
    1226460.0000,    5054100.0000,         -1.0000,          0.0000,          1.0000,        270.0000,          0.7395,          0.0825
    1226460.0000,    5054060.0000,         -1.2500,          3.0000,          3.2500,        337.3801,          0.7622,          0.2513
    1226460.0000,    5054020.0000,         -2.7500,          7.7500,          8.2234,        340.4633,          0.6404,          0.2102
    1226460.0000,    5053980.0000,          0.0000,          0.7500,          0.7500,          0.0000,          0.5839,          0.1491
    1226460.0000,    5053940.0000,          4.0000,          3.5000,          5.3151,         48.8141,          0.5855,          0.1091
    1226460.0000,    5053900.0000,        -20.0000,        -64.0000,         67.0522,        197.3540,          0.1622,          0.0164
    1226460.0000,    5053860.0000,        -69.2500,        -26.0000,         73.9700,        249.4213,          0.3583,          0.0647
